params: 109.5M | device: cuda
step  5040 | loss 3.5664 | lr 4.00e-04 | gnorm 0.29 | 39,434 tok/s | mfu 21.6%
step  5050 | loss 3.5374 | lr 4.00e-04 | gnorm 0.30 | 39,418 tok/s | mfu 21.6%
step  5060 | loss 3.5884 | lr 4.00e-04 | gnorm 0.24 | 39,423 tok/s | mfu 21.6%
step  5070 | loss 3.5549 | lr 4.00e-04 | gnorm 0.26 | 39,562 tok/s | mfu 21.7%
step  5080 | loss 3.5653 | lr 4.00e-04 | gnorm 0.30 | 39,409 tok/s | mfu 21.6%
step  5090 | loss 3.5897 | lr 4.00e-04 | gnorm 0.27 | 39,448 tok/s | mfu 21.6%
step  5100 | loss 3.5899 | lr 4.00e-04 | gnorm 0.26 | 39,578 tok/s | mfu 21.7%
step  5110 | loss 3.6531 | lr 4.00e-04 | gnorm 0.27 | 39,435 tok/s | mfu 21.6%
step  5120 | loss 3.6007 | lr 4.00e-04 | gnorm 0.26 | 39,644 tok/s | mfu 21.7%
step  5130 | loss 3.5287 | lr 4.00e-04 | gnorm 0.24 | 39,615 tok/s | mfu 21.7%
step  5140 | loss 3.6210 | lr 4.00e-04 | gnorm 0.25 | 39,516 tok/s | mfu 21.6%
step  5150 | loss 3.5429 | lr 4.00e-04 | gnorm 0.28 | 39,846 tok/s | mfu 21.8%
step  5160 | loss 3.5562 | lr 4.00e-04 | gnorm 0.32 | 39,498 tok/s | mfu 21.6%
step  5170 | loss 3.6436 | lr 4.00e-04 | gnorm 0.26 | 39,425 tok/s | mfu 21.6%
step  5180 | loss 3.5865 | lr 4.00e-04 | gnorm 0.28 | 39,458 tok/s | mfu 21.6%
step  5190 | loss 3.5786 | lr 4.00e-04 | gnorm 0.27 | 39,482 tok/s | mfu 21.6%
step  5200 | loss 3.6004 | lr 4.00e-04 | gnorm 0.27 | 39,470 tok/s | mfu 21.6%
step  5210 | loss 3.5760 | lr 4.00e-04 | gnorm 0.28 | 39,437 tok/s | mfu 21.6%
step  5220 | loss 3.6386 | lr 4.00e-04 | gnorm 0.34 | 39,438 tok/s | mfu 21.6%
step  5230 | loss 3.5786 | lr 4.00e-04 | gnorm 0.25 | 39,462 tok/s | mfu 21.6%
step  5240 | loss 3.5510 | lr 4.00e-04 | gnorm 0.30 | 39,536 tok/s | mfu 21.7%
step  5250 | loss 3.5696 | lr 4.00e-04 | gnorm 0.24 | 39,443 tok/s | mfu 21.6%
step  5260 | loss 3.5604 | lr 4.00e-04 | gnorm 0.29 | 39,601 tok/s | mfu 21.7%
step  5270 | loss 3.5912 | lr 4.00e-04 | gnorm 0.26 | 39,456 tok/s | mfu 21.6%
step  5280 | loss 3.6025 | lr 4.00e-04 | gnorm 0.29 | 39,494 tok/s | mfu 21.6%
step  5290 | loss 3.6280 | lr 4.00e-04 | gnorm 0.30 | 39,478 tok/s | mfu 21.6%
step  5300 | loss 3.5837 | lr 4.00e-04 | gnorm 0.26 | 39,494 tok/s | mfu 21.6%
step  5310 | loss 3.5534 | lr 4.00e-04 | gnorm 0.33 | 39,506 tok/s | mfu 21.6%
step  5320 | loss 3.5606 | lr 4.00e-04 | gnorm 0.32 | 39,441 tok/s | mfu 21.6%
step  5330 | loss 3.5963 | lr 4.00e-04 | gnorm 0.28 | 39,449 tok/s | mfu 21.6%
step  5340 | loss 3.5906 | lr 4.00e-04 | gnorm 0.26 | 39,421 tok/s | mfu 21.6%
step  5350 | loss 3.5741 | lr 4.00e-04 | gnorm 0.28 | 39,421 tok/s | mfu 21.6%
step  5360 | loss 3.5932 | lr 4.00e-04 | gnorm 0.29 | 39,516 tok/s | mfu 21.6%
step  5370 | loss 3.5372 | lr 4.00e-04 | gnorm 0.28 | 39,452 tok/s | mfu 21.6%
step  5380 | loss 3.5747 | lr 4.00e-04 | gnorm 0.38 | 39,477 tok/s | mfu 21.6%
step  5390 | loss 3.5153 | lr 4.00e-04 | gnorm 0.25 | 39,414 tok/s | mfu 21.6%
step  5400 | loss 3.5514 | lr 4.00e-04 | gnorm 0.31 | 39,420 tok/s | mfu 21.6%
step  5410 | loss 3.5698 | lr 4.00e-04 | gnorm 0.31 | 39,388 tok/s | mfu 21.6%
step  5420 | loss 3.5939 | lr 4.00e-04 | gnorm 0.27 | 39,382 tok/s | mfu 21.6%
step  5430 | loss 3.5936 | lr 4.00e-04 | gnorm 0.25 | 39,400 tok/s | mfu 21.6%
step  5440 | loss 3.5934 | lr 4.00e-04 | gnorm 0.31 | 39,407 tok/s | mfu 21.6%
step  5450 | loss 3.5585 | lr 4.00e-04 | gnorm 0.27 | 39,404 tok/s | mfu 21.6%
step  5460 | loss 3.5170 | lr 4.00e-04 | gnorm 0.27 | 39,446 tok/s | mfu 21.6%
step  5470 | loss 3.5193 | lr 4.00e-04 | gnorm 0.24 | 39,522 tok/s | mfu 21.6%
step  5480 | loss 3.6062 | lr 4.00e-04 | gnorm 0.28 | 39,441 tok/s | mfu 21.6%
step  5490 | loss 3.5354 | lr 4.00e-04 | gnorm 0.30 | 39,436 tok/s | mfu 21.6%
step  5500 | loss 3.5894 | lr 4.00e-04 | gnorm 0.26 | 39,483 tok/s | mfu 21.6%
step  5510 | loss 3.5977 | lr 4.00e-04 | gnorm 0.31 | 39,396 tok/s | mfu 21.6%
step  5520 | loss 3.5503 | lr 4.00e-04 | gnorm 0.26 | 39,466 tok/s | mfu 21.6%
step  5530 | loss 3.5947 | lr 4.00e-04 | gnorm 0.28 | 39,457 tok/s | mfu 21.6%
step  5540 | loss 3.5512 | lr 4.00e-04 | gnorm 0.32 | 39,457 tok/s | mfu 21.6%
step  5550 | loss 3.5902 | lr 4.00e-04 | gnorm 0.28 | 39,479 tok/s | mfu 21.6%
step  5560 | loss 3.5540 | lr 4.00e-04 | gnorm 0.29 | 39,463 tok/s | mfu 21.6%
step  5570 | loss 3.5542 | lr 4.00e-04 | gnorm 0.27 | 39,454 tok/s | mfu 21.6%
step  5580 | loss 3.5757 | lr 4.00e-04 | gnorm 0.34 | 39,432 tok/s | mfu 21.6%
step  5590 | loss 3.5720 | lr 4.00e-04 | gnorm 0.29 | 39,493 tok/s | mfu 21.6%
step  5600 | loss 3.5761 | lr 4.00e-04 | gnorm 0.33 | 39,483 tok/s | mfu 21.6%
step  5610 | loss 3.5628 | lr 4.00e-04 | gnorm 0.24 | 39,443 tok/s | mfu 21.6%
step  5620 | loss 3.5799 | lr 4.00e-04 | gnorm 0.28 | 39,476 tok/s | mfu 21.6%
step  5630 | loss 3.5727 | lr 4.00e-04 | gnorm 0.26 | 39,503 tok/s | mfu 21.6%
step  5640 | loss 3.5330 | lr 4.00e-04 | gnorm 0.29 | 39,445 tok/s | mfu 21.6%
step  5650 | loss 3.5434 | lr 4.00e-04 | gnorm 0.26 | 39,654 tok/s | mfu 21.7%
step  5660 | loss 3.5335 | lr 4.00e-04 | gnorm 0.30 | 39,467 tok/s | mfu 21.6%
step  5670 | loss 3.5729 | lr 4.00e-04 | gnorm 0.36 | 39,527 tok/s | mfu 21.6%
step  5680 | loss 3.5602 | lr 4.00e-04 | gnorm 0.26 | 39,442 tok/s | mfu 21.6%
step  5690 | loss 3.5512 | lr 4.00e-04 | gnorm 0.31 | 39,437 tok/s | mfu 21.6%
step  5700 | loss 3.5330 | lr 4.00e-04 | gnorm 0.27 | 39,511 tok/s | mfu 21.6%
step  5710 | loss 3.5677 | lr 4.00e-04 | gnorm 0.30 | 39,441 tok/s | mfu 21.6%
step  5720 | loss 3.5174 | lr 4.00e-04 | gnorm 0.27 | 39,435 tok/s | mfu 21.6%
step  5730 | loss 3.5860 | lr 4.00e-04 | gnorm 0.25 | 39,448 tok/s | mfu 21.6%
step  5740 | loss 3.5679 | lr 4.00e-04 | gnorm 0.36 | 39,435 tok/s | mfu 21.6%
step  5750 | loss 3.5259 | lr 4.00e-04 | gnorm 0.28 | 39,422 tok/s | mfu 21.6%
step  5760 | loss 3.5834 | lr 4.00e-04 | gnorm 0.26 | 39,429 tok/s | mfu 21.6%
step  5770 | loss 3.5233 | lr 4.00e-04 | gnorm 0.32 | 39,455 tok/s | mfu 21.6%
step  5780 | loss 3.5662 | lr 4.00e-04 | gnorm 0.28 | 39,458 tok/s | mfu 21.6%
step  5790 | loss 3.5397 | lr 4.00e-04 | gnorm 0.26 | 39,516 tok/s | mfu 21.6%
step  5800 | loss 3.5695 | lr 4.00e-04 | gnorm 0.33 | 39,457 tok/s | mfu 21.6%
step  5810 | loss 3.5815 | lr 4.00e-04 | gnorm 0.29 | 39,450 tok/s | mfu 21.6%
step  5820 | loss 3.5435 | lr 4.00e-04 | gnorm 0.32 | 39,437 tok/s | mfu 21.6%
step  5830 | loss 3.6316 | lr 4.00e-04 | gnorm 0.30 | 39,481 tok/s | mfu 21.6%
step  5840 | loss 3.5675 | lr 4.00e-04 | gnorm 0.29 | 39,429 tok/s | mfu 21.6%
step  5850 | loss 3.5558 | lr 4.00e-04 | gnorm 0.26 | 39,435 tok/s | mfu 21.6%
step  5860 | loss 3.5379 | lr 4.00e-04 | gnorm 0.29 | 39,440 tok/s | mfu 21.6%
step  5870 | loss 3.5450 | lr 4.00e-04 | gnorm 0.29 | 39,425 tok/s | mfu 21.6%
step  5880 | loss 3.5086 | lr 4.00e-04 | gnorm 0.30 | 39,450 tok/s | mfu 21.6%
step  5890 | loss 3.5119 | lr 4.00e-04 | gnorm 0.28 | 39,459 tok/s | mfu 21.6%
step  5900 | loss 3.5339 | lr 4.00e-04 | gnorm 0.30 | 39,417 tok/s | mfu 21.6%
step  5910 | loss 3.5613 | lr 4.00e-04 | gnorm 0.30 | 39,432 tok/s | mfu 21.6%
step  5920 | loss 3.5277 | lr 4.00e-04 | gnorm 0.28 | 39,466 tok/s | mfu 21.6%
step  5930 | loss 3.5467 | lr 4.00e-04 | gnorm 0.29 | 39,435 tok/s | mfu 21.6%
step  5940 | loss 3.4889 | lr 4.00e-04 | gnorm 0.27 | 39,475 tok/s | mfu 21.6%
step  5950 | loss 3.5279 | lr 4.00e-04 | gnorm 0.31 | 39,444 tok/s | mfu 21.6%
step  5960 | loss 3.5711 | lr 4.00e-04 | gnorm 0.26 | 39,463 tok/s | mfu 21.6%
step  5970 | loss 3.5319 | lr 4.00e-04 | gnorm 0.27 | 39,546 tok/s | mfu 21.7%
step  5980 | loss 3.5617 | lr 4.00e-04 | gnorm 0.35 | 39,550 tok/s | mfu 21.7%
step  5990 | loss 3.5704 | lr 4.00e-04 | gnorm 0.28 | 39,835 tok/s | mfu 21.8%
step  6000 | loss 3.5787 | lr 4.00e-04 | gnorm 0.27 | 39,595 tok/s | mfu 21.7%
  >> eval  step 6000  train 3.5585  val 3.5451  val_ppl 34.64
  >> saved ckpt/ckpt_6000.pt
step  6010 | loss 3.5229 | lr 4.00e-04 | gnorm 0.32 | 35,619 tok/s | mfu 19.5%
step  6020 | loss 3.5438 | lr 4.00e-04 | gnorm 0.32 | 39,626 tok/s | mfu 21.7%
step  6030 | loss 3.5469 | lr 4.00e-04 | gnorm 0.28 | 39,718 tok/s | mfu 21.8%
step  6040 | loss 3.5319 | lr 4.00e-04 | gnorm 0.31 | 39,782 tok/s | mfu 21.8%
step  6050 | loss 3.5532 | lr 4.00e-04 | gnorm 0.27 | 39,543 tok/s | mfu 21.7%
step  6060 | loss 3.5880 | lr 4.00e-04 | gnorm 0.32 | 39,522 tok/s | mfu 21.6%
step  6070 | loss 3.5499 | lr 4.00e-04 | gnorm 0.27 | 39,641 tok/s | mfu 21.7%
step  6080 | loss 3.5711 | lr 4.00e-04 | gnorm 0.34 | 39,597 tok/s | mfu 21.7%
step  6090 | loss 3.5421 | lr 4.00e-04 | gnorm 0.29 | 39,790 tok/s | mfu 21.8%
step  6100 | loss 3.5205 | lr 4.00e-04 | gnorm 0.36 | 39,929 tok/s | mfu 21.9%
step  6110 | loss 3.5509 | lr 4.00e-04 | gnorm 0.27 | 39,502 tok/s | mfu 21.6%
step  6120 | loss 3.4932 | lr 4.00e-04 | gnorm 0.28 | 39,639 tok/s | mfu 21.7%
step  6130 | loss 3.5569 | lr 4.00e-04 | gnorm 0.30 | 39,592 tok/s | mfu 21.7%
step  6140 | loss 3.5379 | lr 4.00e-04 | gnorm 0.32 | 39,717 tok/s | mfu 21.8%
step  6150 | loss 3.5709 | lr 4.00e-04 | gnorm 0.28 | 39,543 tok/s | mfu 21.7%
step  6160 | loss 3.5339 | lr 4.00e-04 | gnorm 0.33 | 39,714 tok/s | mfu 21.7%
step  6170 | loss 3.5354 | lr 4.00e-04 | gnorm 0.29 | 39,624 tok/s | mfu 21.7%
step  6180 | loss 3.5680 | lr 4.00e-04 | gnorm 0.30 | 39,486 tok/s | mfu 21.6%
step  6190 | loss 3.5459 | lr 4.00e-04 | gnorm 0.28 | 39,426 tok/s | mfu 21.6%
step  6200 | loss 3.5029 | lr 4.00e-04 | gnorm 0.32 | 39,438 tok/s | mfu 21.6%
step  6210 | loss 3.5416 | lr 4.00e-04 | gnorm 0.30 | 39,653 tok/s | mfu 21.7%
step  6220 | loss 3.5419 | lr 4.00e-04 | gnorm 0.28 | 39,471 tok/s | mfu 21.6%
step  6230 | loss 3.5252 | lr 4.00e-04 | gnorm 0.26 | 39,414 tok/s | mfu 21.6%
step  6240 | loss 3.4598 | lr 4.00e-04 | gnorm 0.34 | 39,437 tok/s | mfu 21.6%
step  6250 | loss 3.5544 | lr 4.00e-04 | gnorm 0.29 | 39,460 tok/s | mfu 21.6%
step  6260 | loss 3.5674 | lr 4.00e-04 | gnorm 0.28 | 39,513 tok/s | mfu 21.6%
step  6270 | loss 3.5591 | lr 4.00e-04 | gnorm 0.29 | 39,536 tok/s | mfu 21.7%
step  6280 | loss 3.5068 | lr 4.00e-04 | gnorm 0.29 | 39,511 tok/s | mfu 21.6%
step  6290 | loss 3.5575 | lr 4.00e-04 | gnorm 0.31 | 39,468 tok/s | mfu 21.6%
step  6300 | loss 3.5040 | lr 4.00e-04 | gnorm 0.27 | 39,537 tok/s | mfu 21.7%
step  6310 | loss 3.5761 | lr 4.00e-04 | gnorm 0.30 | 39,484 tok/s | mfu 21.6%
step  6320 | loss 3.5564 | lr 4.00e-04 | gnorm 0.28 | 39,495 tok/s | mfu 21.6%
step  6330 | loss 3.5025 | lr 4.00e-04 | gnorm 0.28 | 39,492 tok/s | mfu 21.6%
step  6340 | loss 3.5252 | lr 4.00e-04 | gnorm 0.29 | 39,461 tok/s | mfu 21.6%
step  6350 | loss 3.5430 | lr 4.00e-04 | gnorm 0.34 | 39,588 tok/s | mfu 21.7%
step  6360 | loss 3.5728 | lr 4.00e-04 | gnorm 0.29 | 39,488 tok/s | mfu 21.6%
step  6370 | loss 3.5307 | lr 4.00e-04 | gnorm 0.33 | 39,617 tok/s | mfu 21.7%
step  6380 | loss 3.5379 | lr 4.00e-04 | gnorm 0.27 | 39,537 tok/s | mfu 21.7%
step  6390 | loss 3.5388 | lr 4.00e-04 | gnorm 0.31 | 39,456 tok/s | mfu 21.6%
step  6400 | loss 3.5453 | lr 4.00e-04 | gnorm 0.29 | 39,476 tok/s | mfu 21.6%
step  6410 | loss 3.5393 | lr 4.00e-04 | gnorm 0.28 | 39,478 tok/s | mfu 21.6%
step  6420 | loss 3.5257 | lr 4.00e-04 | gnorm 0.30 | 39,486 tok/s | mfu 21.6%
step  6430 | loss 3.5221 | lr 4.00e-04 | gnorm 0.29 | 39,509 tok/s | mfu 21.6%
step  6440 | loss 3.5496 | lr 4.00e-04 | gnorm 0.29 | 39,555 tok/s | mfu 21.7%
step  6450 | loss 3.5423 | lr 4.00e-04 | gnorm 0.30 | 39,610 tok/s | mfu 21.7%
step  6460 | loss 3.5371 | lr 4.00e-04 | gnorm 0.29 | 39,617 tok/s | mfu 21.7%
step  6470 | loss 3.5586 | lr 4.00e-04 | gnorm 0.30 | 39,498 tok/s | mfu 21.6%
step  6480 | loss 3.5464 | lr 4.00e-04 | gnorm 0.33 | 39,475 tok/s | mfu 21.6%
step  6490 | loss 3.5680 | lr 4.00e-04 | gnorm 0.31 | 39,449 tok/s | mfu 21.6%
step  6500 | loss 3.5410 | lr 4.00e-04 | gnorm 0.31 | 39,427 tok/s | mfu 21.6%
step  6510 | loss 3.5170 | lr 4.00e-04 | gnorm 0.32 | 39,460 tok/s | mfu 21.6%
step  6520 | loss 3.5326 | lr 4.00e-04 | gnorm 0.28 | 39,471 tok/s | mfu 21.6%
step  6530 | loss 3.5459 | lr 4.00e-04 | gnorm 0.33 | 39,459 tok/s | mfu 21.6%
step  6540 | loss 3.5202 | lr 4.00e-04 | gnorm 0.31 | 39,488 tok/s | mfu 21.6%
step  6550 | loss 3.5198 | lr 4.00e-04 | gnorm 0.28 | 39,420 tok/s | mfu 21.6%
step  6560 | loss 3.5476 | lr 4.00e-04 | gnorm 0.27 | 39,510 tok/s | mfu 21.6%
step  6570 | loss 3.5691 | lr 4.00e-04 | gnorm 0.29 | 39,448 tok/s | mfu 21.6%
step  6580 | loss 3.5375 | lr 4.00e-04 | gnorm 0.28 | 39,468 tok/s | mfu 21.6%
step  6590 | loss 3.5410 | lr 4.00e-04 | gnorm 0.32 | 39,433 tok/s | mfu 21.6%
step  6600 | loss 3.5103 | lr 4.00e-04 | gnorm 0.29 | 39,502 tok/s | mfu 21.6%
step  6610 | loss 3.5602 | lr 4.00e-04 | gnorm 0.30 | 39,528 tok/s | mfu 21.6%
step  6620 | loss 3.5383 | lr 4.00e-04 | gnorm 0.28 | 39,492 tok/s | mfu 21.6%
step  6630 | loss 3.5149 | lr 4.00e-04 | gnorm 0.26 | 39,507 tok/s | mfu 21.6%
step  6640 | loss 3.5146 | lr 4.00e-04 | gnorm 0.30 | 39,650 tok/s | mfu 21.7%
step  6650 | loss 3.5195 | lr 4.00e-04 | gnorm 0.29 | 39,477 tok/s | mfu 21.6%
step  6660 | loss 3.5645 | lr 4.00e-04 | gnorm 0.29 | 39,449 tok/s | mfu 21.6%
step  6670 | loss 3.5169 | lr 4.00e-04 | gnorm 0.31 | 39,468 tok/s | mfu 21.6%
step  6680 | loss 3.5443 | lr 4.00e-04 | gnorm 0.31 | 39,437 tok/s | mfu 21.6%
step  6690 | loss 3.4992 | lr 4.00e-04 | gnorm 0.25 | 39,446 tok/s | mfu 21.6%
step  6700 | loss 3.5054 | lr 4.00e-04 | gnorm 0.28 | 39,450 tok/s | mfu 21.6%
step  6710 | loss 3.5368 | lr 4.00e-04 | gnorm 0.33 | 39,436 tok/s | mfu 21.6%
step  6720 | loss 3.5280 | lr 4.00e-04 | gnorm 0.37 | 39,564 tok/s | mfu 21.7%
step  6730 | loss 3.5280 | lr 4.00e-04 | gnorm 0.31 | 39,415 tok/s | mfu 21.6%
step  6740 | loss 3.5535 | lr 4.00e-04 | gnorm 0.28 | 39,516 tok/s | mfu 21.6%
step  6750 | loss 3.5474 | lr 4.00e-04 | gnorm 0.29 | 39,429 tok/s | mfu 21.6%
step  6760 | loss 3.4704 | lr 4.00e-04 | gnorm 0.26 | 39,432 tok/s | mfu 21.6%
step  6770 | loss 3.5188 | lr 4.00e-04 | gnorm 0.30 | 39,401 tok/s | mfu 21.6%
step  6780 | loss 3.5089 | lr 4.00e-04 | gnorm 0.31 | 39,448 tok/s | mfu 21.6%
step  6790 | loss 3.5512 | lr 4.00e-04 | gnorm 0.30 | 39,429 tok/s | mfu 21.6%
step  6800 | loss 3.5018 | lr 4.00e-04 | gnorm 0.27 | 39,653 tok/s | mfu 21.7%
step  6810 | loss 3.5208 | lr 4.00e-04 | gnorm 0.30 | 39,768 tok/s | mfu 21.8%
step  6820 | loss 3.5306 | lr 4.00e-04 | gnorm 0.38 | 39,513 tok/s | mfu 21.6%
step  6830 | loss 3.5377 | lr 4.00e-04 | gnorm 0.30 | 39,533 tok/s | mfu 21.7%
step  6840 | loss 3.5227 | lr 4.00e-04 | gnorm 0.33 | 39,654 tok/s | mfu 21.7%
step  6850 | loss 3.5171 | lr 4.00e-04 | gnorm 0.30 | 39,476 tok/s | mfu 21.6%
step  6860 | loss 3.5407 | lr 4.00e-04 | gnorm 0.27 | 39,465 tok/s | mfu 21.6%
step  6870 | loss 3.5286 | lr 4.00e-04 | gnorm 0.29 | 39,675 tok/s | mfu 21.7%
step  6880 | loss 3.5613 | lr 4.00e-04 | gnorm 0.31 | 39,451 tok/s | mfu 21.6%
step  6890 | loss 3.5588 | lr 4.00e-04 | gnorm 0.28 | 39,434 tok/s | mfu 21.6%
step  6900 | loss 3.5387 | lr 4.00e-04 | gnorm 0.40 | 39,455 tok/s | mfu 21.6%
step  6910 | loss 3.5139 | lr 4.00e-04 | gnorm 0.29 | 39,452 tok/s | mfu 21.6%
step  6920 | loss 3.5234 | lr 4.00e-04 | gnorm 0.26 | 39,476 tok/s | mfu 21.6%
step  6930 | loss 3.5474 | lr 4.00e-04 | gnorm 0.32 | 39,445 tok/s | mfu 21.6%
step  6940 | loss 3.5564 | lr 4.00e-04 | gnorm 0.32 | 39,415 tok/s | mfu 21.6%
step  6950 | loss 3.5136 | lr 4.00e-04 | gnorm 0.27 | 39,453 tok/s | mfu 21.6%
step  6960 | loss 3.5569 | lr 4.00e-04 | gnorm 0.31 | 39,513 tok/s | mfu 21.6%
step  6970 | loss 3.5401 | lr 4.00e-04 | gnorm 0.33 | 39,425 tok/s | mfu 21.6%
step  6980 | loss 3.4929 | lr 4.00e-04 | gnorm 0.29 | 39,551 tok/s | mfu 21.7%
step  6990 | loss 3.5333 | lr 4.00e-04 | gnorm 0.30 | 39,501 tok/s | mfu 21.6%
step  7000 | loss 3.5216 | lr 4.00e-04 | gnorm 0.32 | 39,383 tok/s | mfu 21.6%
  >> eval  step 7000  train 3.5264  val 3.5031  val_ppl 33.22
step  7010 | loss 3.5312 | lr 4.00e-04 | gnorm 0.36 | 35,699 tok/s | mfu 19.6%
step  7020 | loss 3.5143 | lr 4.00e-04 | gnorm 0.30 | 39,441 tok/s | mfu 21.6%
step  7030 | loss 3.5444 | lr 4.00e-04 | gnorm 0.29 | 39,452 tok/s | mfu 21.6%
step  7040 | loss 3.4846 | lr 4.00e-04 | gnorm 0.27 | 39,526 tok/s | mfu 21.6%
step  7050 | loss 3.5169 | lr 4.00e-04 | gnorm 0.26 | 39,406 tok/s | mfu 21.6%
step  7060 | loss 3.4619 | lr 4.00e-04 | gnorm 0.35 | 39,532 tok/s | mfu 21.6%
step  7070 | loss 3.5308 | lr 4.00e-04 | gnorm 0.28 | 39,444 tok/s | mfu 21.6%
step  7080 | loss 3.5091 | lr 4.00e-04 | gnorm 0.33 | 39,413 tok/s | mfu 21.6%
step  7090 | loss 3.5242 | lr 4.00e-04 | gnorm 0.28 | 39,438 tok/s | mfu 21.6%
step  7100 | loss 3.5114 | lr 4.00e-04 | gnorm 0.49 | 39,426 tok/s | mfu 21.6%
step  7110 | loss 3.5509 | lr 4.00e-04 | gnorm 0.27 | 39,402 tok/s | mfu 21.6%
step  7120 | loss 3.4721 | lr 4.00e-04 | gnorm 0.36 | 39,457 tok/s | mfu 21.6%
step  7130 | loss 3.5222 | lr 4.00e-04 | gnorm 0.29 | 39,474 tok/s | mfu 21.6%
step  7140 | loss 3.5652 | lr 4.00e-04 | gnorm 0.28 | 39,459 tok/s | mfu 21.6%
step  7150 | loss 3.5113 | lr 4.00e-04 | gnorm 0.28 | 39,463 tok/s | mfu 21.6%
step  7160 | loss 3.5308 | lr 4.00e-04 | gnorm 0.29 | 39,462 tok/s | mfu 21.6%
step  7170 | loss 3.5157 | lr 4.00e-04 | gnorm 0.33 | 39,555 tok/s | mfu 21.7%
step  7180 | loss 3.5738 | lr 4.00e-04 | gnorm 0.30 | 39,439 tok/s | mfu 21.6%
step  7190 | loss 3.5409 | lr 4.00e-04 | gnorm 0.28 | 39,465 tok/s | mfu 21.6%
step  7200 | loss 3.4784 | lr 4.00e-04 | gnorm 0.35 | 39,445 tok/s | mfu 21.6%
step  7210 | loss 3.4924 | lr 4.00e-04 | gnorm 0.25 | 39,551 tok/s | mfu 21.7%
step  7220 | loss 3.5362 | lr 4.00e-04 | gnorm 0.27 | 39,663 tok/s | mfu 21.7%
step  7230 | loss 3.4973 | lr 4.00e-04 | gnorm 0.33 | 39,580 tok/s | mfu 21.7%
step  7240 | loss 3.5212 | lr 4.00e-04 | gnorm 0.33 | 39,465 tok/s | mfu 21.6%
step  7250 | loss 3.5318 | lr 4.00e-04 | gnorm 0.31 | 39,484 tok/s | mfu 21.6%
step  7260 | loss 3.4901 | lr 4.00e-04 | gnorm 0.30 | 39,421 tok/s | mfu 21.6%
step  7270 | loss 3.4813 | lr 4.00e-04 | gnorm 0.31 | 39,477 tok/s | mfu 21.6%
step  7280 | loss 3.5346 | lr 4.00e-04 | gnorm 0.32 | 39,416 tok/s | mfu 21.6%
step  7290 | loss 3.5568 | lr 4.00e-04 | gnorm 0.40 | 39,412 tok/s | mfu 21.6%
step  7300 | loss 3.5326 | lr 4.00e-04 | gnorm 0.29 | 39,428 tok/s | mfu 21.6%
step  7310 | loss 3.4781 | lr 4.00e-04 | gnorm 0.32 | 39,421 tok/s | mfu 21.6%
step  7320 | loss 3.4739 | lr 4.00e-04 | gnorm 0.34 | 39,470 tok/s | mfu 21.6%
step  7330 | loss 3.5125 | lr 4.00e-04 | gnorm 0.35 | 39,422 tok/s | mfu 21.6%
step  7340 | loss 3.5551 | lr 4.00e-04 | gnorm 0.32 | 39,382 tok/s | mfu 21.6%
step  7350 | loss 3.5003 | lr 4.00e-04 | gnorm 0.29 | 39,433 tok/s | mfu 21.6%
step  7360 | loss 3.5213 | lr 4.00e-04 | gnorm 0.32 | 39,404 tok/s | mfu 21.6%
step  7370 | loss 3.4919 | lr 4.00e-04 | gnorm 0.30 | 39,407 tok/s | mfu 21.6%
step  7380 | loss 3.4965 | lr 4.00e-04 | gnorm 0.29 | 39,401 tok/s | mfu 21.6%
step  7390 | loss 3.4776 | lr 4.00e-04 | gnorm 0.31 | 39,451 tok/s | mfu 21.6%
step  7400 | loss 3.5335 | lr 4.00e-04 | gnorm 0.31 | 39,451 tok/s | mfu 21.6%
step  7410 | loss 3.5117 | lr 4.00e-04 | gnorm 0.31 | 39,423 tok/s | mfu 21.6%
step  7420 | loss 3.4678 | lr 4.00e-04 | gnorm 0.28 | 39,412 tok/s | mfu 21.6%
step  7430 | loss 3.5318 | lr 4.00e-04 | gnorm 0.31 | 39,443 tok/s | mfu 21.6%
step  7440 | loss 3.5171 | lr 4.00e-04 | gnorm 0.30 | 39,599 tok/s | mfu 21.7%
step  7450 | loss 3.5070 | lr 4.00e-04 | gnorm 0.27 | 39,495 tok/s | mfu 21.6%
step  7460 | loss 3.4799 | lr 4.00e-04 | gnorm 0.28 | 39,494 tok/s | mfu 21.6%
step  7470 | loss 3.5349 | lr 4.00e-04 | gnorm 0.27 | 39,438 tok/s | mfu 21.6%
step  7480 | loss 3.4658 | lr 4.00e-04 | gnorm 0.32 | 39,472 tok/s | mfu 21.6%
step  7490 | loss 3.5263 | lr 4.00e-04 | gnorm 0.31 | 39,408 tok/s | mfu 21.6%
step  7500 | loss 3.4769 | lr 4.00e-04 | gnorm 0.30 | 39,453 tok/s | mfu 21.6%
step  7510 | loss 3.5087 | lr 4.00e-04 | gnorm 0.27 | 39,505 tok/s | mfu 21.6%
step  7520 | loss 3.4880 | lr 4.00e-04 | gnorm 0.31 | 39,548 tok/s | mfu 21.7%
step  7530 | loss 3.5163 | lr 4.00e-04 | gnorm 0.41 | 39,491 tok/s | mfu 21.6%
step  7540 | loss 3.5088 | lr 4.00e-04 | gnorm 0.33 | 39,474 tok/s | mfu 21.6%
step  7550 | loss 3.5233 | lr 4.00e-04 | gnorm 0.30 | 39,435 tok/s | mfu 21.6%
